Gender,Marital_Status,Children_Num,Occupation_Category,Total_Income,Payroll_Flag,Business_Flag,Saving_Current_Accounts_Flag,Investment_Products_Flag,Insurance_Products_Flag,Business_Loans_Flag,Housing_Loans_Flag,Consumer_Loans_Flag,Credit_Cards_Flag,Saving_Current_Balance,Investment_Products_Balance,Insurance_Balances,Business_Loans_Balance,Housing_Loans_Balance,Consumer_Loans_Balance,Credit_Cards_Balance,Branch_Trans_Num,ATM_Trans_Num,APS_Trans_Num,Phone_Trans_Num,Internet_Trans_Num,Deposit_Trans_Num,Withdrawl_Trans_Num,Payment_Trans_Num,Transfer_Trans_Num,Deposit_Trans_Amount,Withdrawl_Trans_Amount,Payment_Trans_Amount,Transfer_Trans_Amount,Credit_Cards_Installments,Credit_Cards_Payments_Num,Credit_Cards_Purchases_Num,Credit_Cards_Witrhdrawals_Num,Credit_Cards_Payments_Amount,Credit_Cards_Purchases_Amount,Credit_Cards_Witrhdrawals_Amount,Arrears_Months_Max,Credit_Cards_Installments_Flag,Credit_Cards_Payments_Flag,Credit_Cards_Purchases_Flag,Credit_Cards_Witrhdrawals_Flag,Internet_Trans_Flag,Deposit_Trans_Flag,Payment_Trans_Flag,Transfer_Trans_Flag,Withdrawl_Trans_Flag,Age_Cat,Time_Deposits_Flag
-0.14407915775750837,-0.30956787363536514,-0.30107567337593594,-0.8400817257695772,0.25163878767395415,-0.24162710312473148,0.0,-0.14454593059735404,0.0,0.8568584574972322,0.0,-0.14477448419870312,2.3535950139017907,0.4436659333607002,-0.2414860903896012,0.1914162866998371,-0.5686623486375432,-0.007597666087014735,0.04391802024759894,0.5601714978691457,-1.2059316688112691,-0.2924563141127298,0.17764128653796357,-0.05901689319019108,0.0,0.0,-0.36380576792458136,0.5496286938124333,-0.07130715162193028,0.3485861967556109,-0.2306394462574198,0.5496286938124333,-0.07130715162193028,0.34874587739467294,-0.12748632723404468,-0.06950635031723199,0.12926241475390307,-0.10617576248150652,-0.14700841446871882,0.12926241475390307,-0.08414866957444873,-0.1805385987864587,-0.3862097844580378,-0.3920956287691029,-0.19938381229898527,-0.14190172285212901,0.0,0.931611979010334,-0.41331190581286886,-0.06282034198433342,-0.18371302269564474,-0.45292028590597244,False
-0.14407915775750837,-0.30956787363536514,-0.30107567337593594,-0.024860037319394977,0.5816917396346225,-0.24162710312473148,0.0,-0.14454593059735404,0.0,-0.10163911849890675,0.0,0.00954000157347928,-0.5639628812880967,-0.691508283716735,-0.2414860903896012,0.1914162866998371,-0.01879565316809012,-0.007597666087014735,0.04391802024759894,-0.28216653493947036,0.01295676292740826,-0.2924563141127298,0.17764128653796357,-0.05901689319019108,0.0,0.0,1.2847145683019703,-0.8516742349870023,-0.07130715162193028,0.3485861967556109,-0.7773392717802933,-0.04011999378942529,-0.07130715162193028,0.34874587739467294,-0.12748632723404468,-0.06950635031723199,0.12926241475390307,-0.10617576248150652,-0.14700841446871882,0.12926241475390307,-0.08414866957444873,-0.1805385987864587,-0.3862097844580378,-0.3920956287691029,-0.19938381229898527,-0.14190172285212901,0.0,0.931611979010334,-0.41331190581286886,-0.06282034198433342,0.4031767775901521,-0.45292028590597244,False
0.2905936511907062,-0.30956787363536514,1.596896691028792,0.23692569082880638,-0.754867292717817,-0.24162710312473148,0.0,-0.14454593059735404,0.0,-0.10163911849890675,0.0,0.00954000157347928,-0.5639628812880967,0.4436659333607002,1.1043759933848598,0.1914162866998371,-0.01879565316809012,-0.007597666087014735,0.04391802024759894,-0.28216653493947036,0.055541785312342676,-0.2924563141127298,-0.35534072092559577,-0.05901689319019108,0.0,0.0,-0.0947940606266873,0.5496286938124333,-0.07130715162193028,0.3485861967556109,0.31658797333984556,0.5496286938124333,-0.07130715162193028,0.34874587739467294,0.7320049831666922,2.2335922215070942,0.61555725802584,1.314985333415109,0.4005870496547316,-0.002580646593491403,1.187380209232516,-0.1805385987864587,1.89887520035034,2.458834409478225,1.6541958130755938,5.438079308923196,0.0,-0.3551246895588399,-0.41331190581286886,-0.06282034198433342,-0.18371302269564474,-0.1629388955002492,False
-0.14407915775750837,-0.30956787363536514,-0.30107567337593594,-0.024860037319394977,0.109199291964992,-0.24162710312473148,0.0,-0.14454593059735404,0.0,-0.10163911849890675,0.0,0.00954000157347928,-0.5639628812880967,-0.691508283716735,-0.8475327951938759,0.1914162866998371,-0.01879565316809012,-0.007597666087014735,0.04391802024759894,-0.28216653493947036,0.01295676292740826,-0.2924563141127298,0.4605934982796573,-0.05901689319019108,0.0,0.0,-0.0947940606266873,0.3202582428863936,-0.07130715162193028,0.3485861967556109,0.31658797333984556,-0.04011999378942529,-0.07130715162193028,0.34874587739467294,-0.12748632723404468,-0.06950635031723199,0.12926241475390307,-0.10617576248150652,-0.14700841446871882,0.12926241475390307,-0.08414866957444873,-0.1805385987864587,-0.3862097844580378,-0.3920956287691029,-0.19938381229898527,-0.14190172285212901,0.0,-0.3551246895588399,-0.41331190581286886,-0.06282034198433342,0.4031767775901521,-0.1629388955002492,False
-0.14407915775750837,-0.30956787363536514,0.09370808831109707,0.09973056208771396,-0.2836652695340731,-0.24162710312473148,0.0,5.741934240620577,0.0,0.8568584574972322,0.0,0.00954000157347928,2.3535950139017907,0.4436659333607002,2.60727054549335,0.1914162866998371,1.0598176643303565,-0.007597666087014735,0.04391802024759894,1.1625240470148717,1.884034745337226,-0.2924563141127298,-0.09213673639898592,2.039167642541896,0.0,0.0,-0.0947940606266873,0.5496286938124333,1.0247466408909824,0.3485861967556109,0.31658797333984556,0.5496286938124333,0.589991737460433,0.34874587739467294,0.8897237044894332,0.8126123023993135,0.61555725802584,-0.10617576248150652,0.8472978603872037,-0.4255204749215128,-0.08414866957444873,-0.08791676410444225,1.89887520035034,2.458834409478225,1.6541958130755938,-0.14190172285212901,0.0,-0.3551246895588399,1.8689349284496386,-0.06282034198433342,-0.18371302269564474,-0.1629388955002492,False
-0.14407915775750837,-0.30956787363536514,0.09370808831109707,0.09973056208771396,0.15780699103036866,1.807703119625191,0.0,-0.14454593059735404,0.0,-0.10163911849890675,0.0,0.00954000157347928,-0.5639628812880967,0.4436659333607002,-0.2414860903896012,0.1914162866998371,-0.01879565316809012,-0.007597666087014735,0.04391802024759894,-0.28216653493947036,0.055541785312342676,0.7952688269896279,0.016506564601702408,-0.05901689319019108,0.0,0.0,-0.0947940606266873,-0.3910405854389342,-0.07130715162193028,0.3485861967556109,0.31658797333984556,-0.261570928448095,-0.07130715162193028,0.34874587739467294,-0.12748632723404468,0.8126123023993135,0.12926241475390307,-0.10617576248150652,0.28357529049912744,0.12926241475390307,-0.08414866957444873,-0.08791676410444225,1.89887520035034,2.458834409478225,-0.19938381229898527,-0.14190172285212901,0.0,-0.3551246895588399,-0.41331190581286886,-0.06282034198433342,0.4031767775901521,-0.1629388955002492,False
0.2905936511907062,0.6564326875076492,0.09370808831109707,-0.8400817257695772,0.5816917396346225,-0.24162710312473148,0.0,5.741934240620577,0.0,0.8568584574972322,0.0,0.00954000157347928,-0.5639628812880967,0.4436659333607002,2.60727054549335,0.1914162866998371,1.0598176643303565,-0.007597666087014735,0.04391802024759894,-0.28216653493947036,-1.2059316688112691,0.7952688269896279,0.17764128653796357,-0.05901689319019108,0.0,0.0,-0.0947940606266873,0.5496286938124333,-0.07130715162193028,0.3485861967556109,0.31658797333984556,0.5496286938124333,-0.07130715162193028,0.34874587739467294,-0.12748632723404468,-0.06950635031723199,0.12926241475390307,-0.10617576248150652,-0.14700841446871882,0.12926241475390307,-0.08414866957444873,-0.1805385987864587,-0.3862097844580378,-0.3920956287691029,-0.19938381229898527,-0.14190172285212901,0.0,-0.3551246895588399,-0.41331190581286886,-0.06282034198433342,-0.18371302269564474,-0.45292028590597244,False
0.2905936511907062,0.6564326875076492,-0.30107567337593594,-0.8400817257695772,0.109199291964992,-0.24162710312473148,0.0,-0.14454593059735404,0.0,-0.10163911849890675,0.0,0.00954000157347928,2.3535950139017907,0.4436659333607002,-0.8475327951938759,0.1914162866998371,-0.01879565316809012,-0.007597666087014735,0.04391802024759894,0.5601714978691457,0.01295676292740826,-0.2924563141127298,0.17764128653796357,-0.4184162604552425,0.0,0.0,-0.0024420036555517443,-0.8516742349870023,1.0247466408909824,-1.3263498758260333,-0.7773392717802933,-0.6960166229878979,0.05625780265009468,-1.088241234402622,-0.12748632723404468,-0.06950635031723199,0.12926241475390307,-0.10617576248150652,-0.14700841446871882,0.12926241475390307,-0.08414866957444873,-0.1805385987864587,-0.3862097844580378,-0.3920956287691029,-0.19938381229898527,-0.14190172285212901,0.0,0.931611979010334,1.8689349284496386,0.9406080395248615,0.4031767775901521,-0.1629388955002492,False
0.2905936511907062,0.6564326875076492,-0.30107567337593594,0.09973056208771396,1.0358113874290793,1.807703119625191,0.0,-0.14454593059735404,0.0,-0.10163911849890675,0.0,0.00954000157347928,-0.5639628812880967,0.4436659333607002,-0.2414860903896012,0.1914162866998371,-0.01879565316809012,-0.007597666087014735,0.04391802024759894,-0.28216653493947036,-1.2059316688112691,-0.2924563141127298,0.016506564601702408,-0.05901689319019108,0.0,0.0,-0.0947940606266873,-0.3068929087174588,-0.07130715162193028,0.3485861967556109,-0.2306394462574198,-0.261570928448095,-0.07130715162193028,0.34874587739467294,-0.12748632723404468,-0.06950635031723199,0.12926241475390307,-0.10617576248150652,-0.14700841446871882,0.12926241475390307,-0.08414866957444873,-0.1805385987864587,-0.3862097844580378,-0.3920956287691029,-0.19938381229898527,-0.14190172285212901,0.0,0.931611979010334,-0.41331190581286886,-0.06282034198433342,0.4031767775901521,1.6052248457147966,False
0.2905936511907062,-0.30956787363536514,1.596896691028792,-0.024860037319394977,-0.754867292717817,-0.24162710312473148,0.0,5.741934240620577,0.0,-0.10163911849890675,0.0,0.00954000157347928,-0.5639628812880967,0.4436659333607002,2.60727054549335,0.1914162866998371,-0.01879565316809012,-0.007597666087014735,0.04391802024759894,-0.28216653493947036,1.884034745337226,-0.2924563141127298,0.17764128653796357,1.1588803406822286,0.0,0.0,-0.0947940606266873,0.5496286938124333,-0.07130715162193028,0.3485861967556109,0.31658797333984556,0.5496286938124333,-0.07130715162193028,0.34874587739467294,0.7320049831666922,0.8126123023993135,0.61555725802584,-0.10617576248150652,0.8472978603872037,-0.002580646593491403,-0.08414866957444873,2.161358664147723,1.89887520035034,2.458834409478225,1.6541958130755938,-0.14190172285212901,0.0,-0.3551246895588399,-0.41331190581286886,-0.06282034198433342,-0.18371302269564474,-0.1629388955002492,False
0.2905936511907062,-0.30956787363536514,-0.30107567337593594,0.9359312977487015,0.109199291964992,-0.24162710312473148,0.0,-0.14454593059735404,0.0,0.8568584574972322,0.0,-0.14477448419870312,2.3535950139017907,0.4436659333607002,0.337101365298774,0.1914162866998371,1.0598176643303565,-0.007597666087014735,0.04391802024759894,0.5601714978691457,0.055541785312342676,-0.2924563141127298,0.17764128653796357,2.039167642541896,0.0,0.0,-0.0947940606266873,0.5496286938124333,-0.5234361313579202,0.3485861967556109,-0.2306394462574198,0.5496286938124333,0.5264177185258267,0.34874587739467294,0.7320049831666922,2.2335922215070942,0.61555725802584,-0.10617576248150652,0.8472978603872037,-0.002580646593491403,-0.08414866957444873,-0.1805385987864587,1.89887520035034,2.458834409478225,1.6541958130755938,-0.14190172285212901,0.0,0.931611979010334,1.8689349284496386,-0.06282034198433342,-0.18371302269564474,1.6052248457147966,False
0.2905936511907062,-0.30956787363536514,-0.30107567337593594,-0.8400817257695772,0.5816917396346225,-0.24162710312473148,0.0,-0.14454593059735404,0.0,0.8568584574972322,0.0,0.00954000157347928,-0.5639628812880967,-0.691508283716735,-0.6340582641899392,0.1914162866998371,-0.5686623486375432,-0.007597666087014735,0.04391802024759894,-0.28216653493947036,0.01295676292740826,0.7952688269896279,0.17764128653796357,-0.05901689319019108,0.0,0.0,-0.0947940606266873,0.5496286938124333,-0.07130715162193028,0.3485861967556109,0.31658797333984556,0.5496286938124333,-0.07130715162193028,0.34874587739467294,-0.12748632723404468,-0.06950635031723199,0.12926241475390307,-0.10617576248150652,-0.14700841446871882,0.12926241475390307,-0.08414866957444873,-0.1805385987864587,-0.3862097844580378,-0.3920956287691029,-0.19938381229898527,-0.14190172285212901,0.0,-0.3551246895588399,-0.41331190581286886,-0.06282034198433342,-0.18371302269564474,-0.45292028590597244,False
-0.14407915775750837,-0.30956787363536514,-0.30107567337593594,0.23692569082880638,-0.2836652695340731,1.807703119625191,0.0,-0.14454593059735404,0.0,-0.10163911849890675,0.0,0.00954000157347928,2.3535950139017907,0.4436659333607002,1.1043759933848598,0.1914162866998371,-0.01879565316809012,-0.007597666087014735,0.04391802024759894,-0.28216653493947036,0.01295676292740826,0.7952688269896279,0.17764128653796357,-0.05901689319019108,0.0,0.0,-0.0947940606266873,0.5496286938124333,-0.07130715162193028,0.3485861967556109,0.31658797333984556,0.5496286938124333,-0.07130715162193028,0.34874587739467294,-0.12748632723404468,-0.06950635031723199,0.12926241475390307,-0.10617576248150652,-0.14700841446871882,0.12926241475390307,-0.08414866957444873,2.161358664147723,-0.3862097844580378,-0.3920956287691029,-0.19938381229898527,-0.14190172285212901,0.0,-0.3551246895588399,-0.41331190581286886,-0.06282034198433342,-0.18371302269564474,-0.45292028590597244,False
0.2905936511907062,-0.30956787363536514,-0.30107567337593594,-0.8400817257695772,0.15780699103036866,-0.24162710312473148,0.0,-0.14454593059735404,0.0,-0.10163911849890675,0.0,0.00954000157347928,2.3535950139017907,0.4436659333607002,0.337101365298774,0.1914162866998371,-0.01879565316809012,-0.007597666087014735,0.04391802024759894,-0.28216653493947036,0.055541785312342676,-0.2924563141127298,0.17764128653796357,2.039167642541896,0.0,0.0,-0.36380576792458136,0.5496286938124333,-0.5234361313579202,0.3485861967556109,-0.2306394462574198,0.5496286938124333,-0.9514036707361331,0.34874587739467294,-0.14493402472233424,0.8126123023993135,0.61555725802584,-0.10617576248150652,0.28357529049912744,-0.002580646593491403,-0.08414866957444873,-0.08791676410444225,1.89887520035034,2.458834409478225,1.6541958130755938,-0.14190172285212901,0.0,0.931611979010334,1.8689349284496386,-0.06282034198433342,-0.18371302269564474,-0.45292028590597244,False
-0.14407915775750837,0.6564326875076492,-0.30107567337593594,0.09973056208771396,1.0358113874290793,1.807703119625191,0.0,-0.14454593059735404,0.0,-0.10163911849890675,0.0,0.00954000157347928,-0.5639628812880967,-0.691508283716735,-0.8475327951938759,0.1914162866998371,-0.01879565316809012,-0.007597666087014735,0.04391802024759894,-0.28216653493947036,0.01295676292740826,0.7952688269896279,0.016506564601702408,-0.05901689319019108,0.0,0.0,-0.0947940606266873,-0.3068929087174588,-0.07130715162193028,0.3485861967556109,0.31658797333984556,-0.261570928448095,-0.07130715162193028,0.34874587739467294,-0.12748632723404468,-0.06950635031723199,0.12926241475390307,-0.10617576248150652,-0.14700841446871882,0.12926241475390307,-0.08414866957444873,-0.1805385987864587,-0.3862097844580378,-0.3920956287691029,-0.19938381229898527,-0.14190172285212901,0.0,-0.3551246895588399,-0.41331190581286886,-0.06282034198433342,0.4031767775901521,-0.1629388955002492,False
0.2905936511907062,1.6184877479540183,-0.30107567337593594,0.09973056208771396,1.0358113874290793,1.807703119625191,0.0,-0.14454593059735404,0.0,-0.10163911849890675,0.0,0.00954000157347928,2.3535950139017907,0.4436659333607002,-0.6340582641899392,-1.2033476089320174,-0.01879565316809012,-0.007597666087014735,0.04391802024759894,1.1625240470148717,1.884034745337226,-0.2924563141127298,0.016506564601702408,2.039167642541896,0.0,0.0,1.2847145683019703,-0.3068929087174588,1.0247466408909824,0.3485861967556109,-0.7773392717802933,-0.261570928448095,0.589991737460433,0.34874587739467294,-0.14493402472233424,2.2335922215070942,-0.8890090184741675,1.314985333415109,0.4005870496547316,-0.002580646593491403,1.187380209232516,-0.08791676410444225,1.89887520035034,2.458834409478225,1.6541958130755938,5.438079308923196,0.0,0.931611979010334,1.8689349284496386,-0.06282034198433342,0.4031767775901521,-0.1629388955002492,False
-0.14407915775750837,-0.30956787363536514,1.596896691028792,0.09973056208771396,-0.754867292717817,-0.24162710312473148,0.0,5.741934240620577,0.0,-0.10163911849890675,0.0,0.00954000157347928,-0.5639628812880967,0.4436659333607002,2.60727054549335,0.1914162866998371,-0.01879565316809012,-0.007597666087014735,0.04391802024759894,-0.28216653493947036,0.055541785312342676,-0.2924563141127298,0.17764128653796357,-0.05901689319019108,0.0,0.0,-0.0947940606266873,0.5496286938124333,-0.07130715162193028,0.3485861967556109,0.31658797333984556,0.5496286938124333,-0.07130715162193028,0.34874587739467294,0.1351450770153538,2.2335922215070942,0.12926241475390307,-0.10617576248150652,0.8472978603872037,0.12926241475390307,-0.08414866957444873,-0.1805385987864587,1.89887520035034,2.458834409478225,-0.19938381229898527,-0.14190172285212901,0.0,-0.3551246895588399,-0.41331190581286886,-0.06282034198433342,-0.18371302269564474,-0.1629388955002492,False
-0.14407915775750837,0.6564326875076492,-0.30107567337593594,0.09973056208771396,0.109199291964992,-0.24162710312473148,0.0,-0.14454593059735404,0.0,-0.10163911849890675,0.0,0.00954000157347928,2.3535950139017907,0.4436659333607002,-0.025975486403260337,0.1914162866998371,-0.01879565316809012,-0.007597666087014735,0.04391802024759894,0.5601714978691457,0.01295676292740826,-0.2924563141127298,-1.2024956991829225,-1.1483737982271736,0.0,0.0,1.2847145683019703,-1.3862943611198906,-0.5234361313579202,0.3485861967556109,-0.2306394462574198,-0.6960166229878979,-0.9514036707361331,0.34874587739467294,-0.12748632723404468,-0.06950635031723199,0.12926241475390307,-0.10617576248150652,-0.14700841446871882,0.12926241475390307,-0.08414866957444873,-0.08791676410444225,-0.3862097844580378,-0.3920956287691029,-0.19938381229898527,-0.14190172285212901,0.0,0.931611979010334,1.8689349284496386,-0.06282034198433342,0.4031767775901521,1.6052248457147966,False
-0.14407915775750837,-0.30956787363536514,-0.30107567337593594,0.09973056208771396,0.109199291964992,-0.24162710312473148,0.0,-0.14454593059735404,0.0,-0.10163911849890675,0.0,0.00954000157347928,-0.5639628812880967,-0.691508283716735,-0.025975486403260337,0.1914162866998371,-0.01879565316809012,-0.007597666087014735,0.04391802024759894,-0.28216653493947036,0.01295676292740826,-0.2924563141127298,-1.2024956991829225,-0.05901689319019108,0.0,0.0,-0.0947940606266873,-0.8516742349870023,-0.07130715162193028,0.3485861967556109,-0.2306394462574198,-0.6960166229878979,-0.07130715162193028,0.34874587739467294,-0.12748632723404468,-0.06950635031723199,0.12926241475390307,-0.10617576248150652,-0.14700841446871882,0.12926241475390307,-0.08414866957444873,-0.1805385987864587,-0.3862097844580378,-0.3920956287691029,-0.19938381229898527,-0.14190172285212901,0.0,0.931611979010334,-0.41331190581286886,-0.06282034198433342,0.4031767775901521,1.6052248457147966,False
0.2905936511907062,0.6564326875076492,-0.30107567337593594,0.09973056208771396,1.0358113874290793,1.807703119625191,0.0,-0.14454593059735404,0.0,-0.10163911849890675,0.0,0.00954000157347928,-0.5639628812880967,0.4436659333607002,-0.2414860903896012,0.1914162866998371,-0.01879565316809012,-0.007597666087014735,0.04391802024759894,-0.28216653493947036,0.055541785312342676,-0.2924563141127298,0.4605934982796573,2.039167642541896,0.0,0.0,-0.0947940606266873,0.3202582428863936,-0.07130715162193028,0.3485861967556109,0.31658797333984556,-0.261570928448095,-0.07130715162193028,0.34874587739467294,0.7320049831666922,2.2335922215070942,0.61555725802584,-0.10617576248150652,0.8472978603872037,-0.4255204749215128,-0.08414866957444873,-0.1805385987864587,1.89887520035034,2.458834409478225,1.6541958130755938,-0.14190172285212901,0.0,-0.3551246895588399,-0.41331190581286886,-0.06282034198433342,0.4031767775901521,-0.1629388955002492,False
